Unnamed: 0,neighbourhood_group_cleansed,property_type,room_type,bedrooms,price,minimum_nights_avg_ntm,instant_bookable,property_type_group,review_score,review_score_porcent,occupancy_rate,bedroom_occupancy_percent,min_nights_percent_year
5414,Centro,Private room in rental unit,Private room,1.0,67.0,2.0,False,Room,4,0.73,0.81,0.91,0.01
5415,Moncloa - Aravaca,Private room in hostel,Private room,1.0,133.0,1.2,True,Room,3,0.49,0.34,0.95,0.0
5416,TetuÃ¡n,Entire rental unit,Entire home/apt,2.0,78.0,2.0,True,Floor,1,0.19,0.84,0.98,0.01
5417,Centro,Entire condo,Entire home/apt,1.0,93.0,6.8,True,House,5,1.0,0.8,0.34,0.02
5418,Moncloa - Aravaca,Private room in hostel,Private room,1.0,123.0,1.2,True,Room,1,0.13,0.66,0.8,0.0
5419,Arganzuela,Entire rental unit,Entire home/apt,2.0,109.0,4.6,True,House,3,0.43,0.8,0.98,0.01
5420,Salamanca,Entire condo,Entire home/apt,1.0,118.0,6.8,True,House,3,0.52,0.81,0.35,0.02
5421,Salamanca,Entire rental unit,Entire home/apt,1.0,78.0,57.8,False,Floor,4,0.74,0.7,0.94,0.16
5422,Centro,Entire rental unit,Entire home/apt,1.0,133.0,1.0,False,Floor,5,0.93,0.49,0.54,0.0
5423,Centro,Entire rental unit,Entire home/apt,2.0,81.0,8.4,True,Floor,1,0.09,0.38,0.51,0.02
5424,Hortaleza,Entire serviced apartment,Entire home/apt,1.0,92.0,1.5,True,Room,5,0.9,0.4,0.64,0.0
5425,Salamanca,Entire rental unit,Entire home/apt,2.0,267.0,4.0,False,House,4,0.75,0.36,0.82,0.01
5426,Centro,Private room in loft,Private room,1.0,38.0,3.9,False,Room,5,0.99,0.45,0.86,0.01
5427,Centro,Entire rental unit,Entire home/apt,1.0,79.0,8.4,True,House,5,0.83,0.37,0.41,0.02
5428,Centro,Entire rental unit,Entire home/apt,1.0,71.0,8.4,True,Floor,5,0.93,0.51,0.88,0.02
5429,TetuÃ¡n,Entire rental unit,Entire home/apt,1.0,76.0,3.0,False,Floor,5,0.93,0.82,0.75,0.01
5430,Latina,Entire rental unit,Entire home/apt,2.0,81.0,3.0,False,Floor,4,0.63,0.35,0.97,0.01
5431,Centro,Entire rental unit,Entire home/apt,2.0,100.0,33.7,True,House,4,0.61,0.37,0.37,0.09
5432,Puente de Vallecas,Entire rental unit,Entire home/apt,1.0,78.0,1.3,True,House,4,0.65,0.88,0.95,0.0
5433,Carabanchel,Entire vacation home,Entire home/apt,2.0,99.0,5.0,False,House,4,0.77,0.4,0.93,0.01
5434,Puente de Vallecas,Private room in rental unit,Private room,1.0,94.0,1.0,False,Room,4,0.74,0.44,0.4,0.0
5435,Moncloa - Aravaca,Private room in rental unit,Private room,2.0,50.0,2.0,False,Room,1,0.17,0.5,0.9,0.01
5436,Centro,Entire rental unit,Entire home/apt,1.0,160.0,1.0,True,Floor,5,0.91,0.72,0.84,0.0
5437,Centro,Entire rental unit,Entire home/apt,1.0,171.0,1.0,True,House,3,0.46,0.94,0.76,0.0
5438,Centro,Entire rental unit,Entire home/apt,1.0,146.0,1.0,True,House,5,1.0,0.59,0.84,0.0
5439,Centro,Entire rental unit,Entire home/apt,2.0,180.0,18.7,False,House,2,0.4,0.72,0.92,0.05
5440,Salamanca,Entire rental unit,Entire home/apt,2.0,168.0,1.0,False,House,2,0.26,0.55,0.51,0.0
5441,Centro,Entire rental unit,Entire home/apt,0.0,83.0,5.3,True,Floor,5,0.87,0.59,0.81,0.01
5442,ChamartÃ­n,Entire rental unit,Entire home/apt,1.0,91.0,4.6,False,Floor,5,1.0,0.39,0.92,0.01
5443,Centro,Private room in vacation home,Private room,1.0,46.0,1.0,False,Room,4,0.78,0.32,0.86,0.0
5444,Moncloa - Aravaca,Entire rental unit,Entire home/apt,1.0,89.0,35.2,True,House,5,0.86,0.36,0.94,0.1
5445,Centro,Entire rental unit,Entire home/apt,2.0,114.0,33.7,True,House,3,0.57,0.83,0.93,0.09
5446,Moncloa - Aravaca,Entire rental unit,Entire home/apt,1.0,104.0,2.0,False,Floor,5,1.0,0.43,0.89,0.01
5447,Hortaleza,Private room in casa particular,Private room,1.0,45.0,3.0,False,Room,3,0.57,0.37,0.99,0.01
5448,Carabanchel,Entire rental unit,Entire home/apt,1.0,112.0,6.0,False,House,4,0.62,0.39,0.4,0.02
5449,Ciudad Lineal,Entire rental unit,Entire home/apt,1.0,78.0,2.0,True,House,4,0.7,0.82,0.88,0.01
5450,Centro,Entire condo,Entire home/apt,1.0,111.0,2.0,True,House,1,0.16,0.7,0.42,0.01
5451,Puente de Vallecas,Private room in home,Private room,1.0,55.0,26.8,False,Room,3,0.41,0.54,0.99,0.07
5452,Centro,Entire rental unit,Entire home/apt,1.0,123.0,2.0,False,Floor,5,0.95,0.77,0.89,0.01
5453,Arganzuela,Entire rental unit,Entire home/apt,2.0,86.0,4.7,True,House,2,0.32,0.71,0.84,0.01
5454,ChamartÃ­n,Entire condo,Entire home/apt,1.0,169.0,2.0,False,House,5,0.92,0.38,0.38,0.01
5455,Centro,Entire rental unit,Entire home/apt,2.0,91.0,1.9,False,Floor,4,0.71,0.53,0.84,0.01
5456,Centro,Entire rental unit,Entire home/apt,2.0,134.0,4.1,True,House,2,0.31,0.94,0.42,0.01
5457,Centro,Entire rental unit,Entire home/apt,2.0,290.0,1.3,False,House,4,0.7,0.43,0.93,0.0
5458,Barajas,Private room in home,Private room,1.0,39.0,1.0,True,Room,2,0.22,0.45,0.86,0.0
5459,San Blas - Canillejas,Entire condo,Entire home/apt,1.0,116.0,2.0,False,House,1,0.16,0.5,0.93,0.01
5460,Salamanca,Entire condo,Entire home/apt,1.0,142.0,3.0,False,House,4,0.64,0.43,0.67,0.01
5461,Latina,Entire rental unit,Entire home/apt,1.0,64.0,3.0,True,House,2,0.3,0.71,0.87,0.01
5462,Centro,Entire rental unit,Entire home/apt,1.0,134.0,3.0,True,Floor,3,0.57,0.59,0.98,0.01
5463,ChamberÃ­,Entire rental unit,Entire home/apt,1.0,84.0,22.8,True,House,5,0.87,0.69,0.8,0.06
5464,Retiro,Private room in rental unit,Private room,1.0,55.0,2.0,False,Room,1,0.12,0.66,0.82,0.01
5465,Centro,Entire rental unit,Entire home/apt,1.0,123.0,49.7,True,Floor,5,0.92,0.31,0.8,0.14
5466,Centro,Entire rental unit,Entire home/apt,1.0,66.0,2.0,False,House,5,0.98,0.31,0.77,0.01
5467,Usera,Entire rental unit,Entire home/apt,2.0,104.0,1.0,True,House,2,0.22,0.3,0.82,0.0
5468,Centro,Entire rental unit,Entire home/apt,2.0,167.0,2.4,True,Floor,4,0.72,0.38,0.46,0.01
5469,Centro,Private room in rental unit,Private room,1.0,90.0,1.0,False,Room,1,0.12,0.41,0.98,0.0
5470,Centro,Entire rental unit,Entire home/apt,2.0,169.0,33.8,True,Floor,5,0.84,0.72,0.48,0.09
5471,ChamberÃ­,Entire rental unit,Entire home/apt,1.0,99.0,2.0,False,Floor,2,0.27,0.53,0.99,0.01
5472,Retiro,Entire rental unit,Entire home/apt,1.0,108.0,4.7,True,Floor,5,0.91,0.55,0.96,0.01
5473,Salamanca,Entire rental unit,Entire home/apt,1.0,180.0,3.6,False,Floor,4,0.68,0.43,0.91,0.01
5474,Latina,Entire rental unit,Entire home/apt,1.0,80.0,4.4,True,Floor,5,0.91,0.42,0.94,0.01
5475,Centro,Entire rental unit,Entire home/apt,2.0,206.0,6.7,True,Floor,3,0.58,0.94,0.98,0.02
5476,Salamanca,Entire rental unit,Entire home/apt,1.0,104.0,29.0,False,House,3,0.54,0.68,0.9,0.08
5477,Centro,Entire rental unit,Entire home/apt,1.0,78.0,1.9,True,House,4,0.65,0.44,0.67,0.01
5478,Centro,Entire rental unit,Entire home/apt,1.0,121.0,2.1,False,Floor,4,0.67,0.88,0.94,0.01
5479,Centro,Entire rental unit,Entire home/apt,1.0,169.0,4.2,True,House,5,0.88,0.52,0.88,0.01
5480,ChamberÃ­,Entire rental unit,Entire home/apt,2.0,205.0,2.0,False,House,1,0.06,0.68,0.52,0.01
5481,Centro,Entire rental unit,Entire home/apt,2.0,210.0,3.9,False,House,1,0.16,0.45,0.89,0.01
5482,Centro,Entire rental unit,Entire home/apt,1.0,114.0,5.8,True,Floor,4,0.73,0.49,0.84,0.02
5483,ChamberÃ­,Entire rental unit,Entire home/apt,1.0,103.0,3.0,False,Floor,4,0.66,0.86,0.82,0.01
5484,Hortaleza,Private room in rental unit,Private room,1.0,55.0,1.0,False,Room,5,0.97,0.94,0.9,0.0
5485,Carabanchel,Entire rental unit,Entire home/apt,1.0,60.0,2.0,True,Floor,5,0.9,0.67,0.95,0.01
5486,San Blas - Canillejas,Entire rental unit,Entire home/apt,3.0,170.0,1.0,False,House,5,0.91,0.33,0.87,0.0
5487,San Blas - Canillejas,Private room in rental unit,Private room,1.0,87.0,1.0,False,Room,1,0.03,0.7,0.99,0.0
5488,San Blas - Canillejas,Entire condo,Entire home/apt,1.0,84.0,1.0,False,House,4,0.66,0.53,0.86,0.0
5489,San Blas - Canillejas,Private room in condo,Private room,1.0,40.0,1.0,False,Room,4,0.79,0.31,0.96,0.0
5490,Centro,Private room in rental unit,Private room,1.0,64.0,3.0,False,Room,3,0.51,0.34,0.97,0.01
5491,Retiro,Entire rental unit,Entire home/apt,2.0,161.0,1.0,False,House,4,0.79,0.55,0.83,0.0
5492,Centro,Entire rental unit,Entire home/apt,1.0,120.0,1.0,True,Floor,4,0.75,0.63,0.83,0.0
5493,San Blas - Canillejas,Private room in rental unit,Private room,1.0,38.0,2.0,False,Room,3,0.55,0.7,0.87,0.01
5494,ChamberÃ­,Private room in condo,Private room,1.0,42.0,2.0,False,Room,5,0.96,0.46,0.89,0.01
5495,Hortaleza,Entire rental unit,Entire home/apt,1.0,130.0,2.0,True,Floor,4,0.62,0.9,0.97,0.01
5496,San Blas - Canillejas,Entire rental unit,Entire home/apt,1.0,85.0,4.4,True,Floor,5,0.87,0.36,0.89,0.01
5497,Arganzuela,Entire rental unit,Entire home/apt,2.0,177.0,1.7,False,House,3,0.55,0.34,0.91,0.0
5498,Salamanca,Entire rental unit,Entire home/apt,2.0,180.0,28.0,True,Floor,1,0.15,0.77,0.83,0.08
5499,TetuÃ¡n,Entire rental unit,Entire home/apt,1.0,87.0,4.0,True,House,3,0.6,0.5,0.82,0.01
5500,Salamanca,Entire rental unit,Entire home/apt,1.0,106.0,3.0,False,Floor,3,0.56,0.34,0.88,0.01
5501,Latina,Private room in condo,Private room,1.0,31.0,1.0,True,Room,3,0.58,0.5,0.93,0.0
5502,Retiro,Entire rental unit,Entire home/apt,1.0,73.0,4.0,False,Floor,3,0.47,0.63,0.92,0.01
5503,TetuÃ¡n,Entire rental unit,Entire home/apt,1.0,84.0,2.0,True,Floor,5,0.89,0.84,0.86,0.01
5504,Moncloa - Aravaca,Entire rental unit,Entire home/apt,1.0,84.0,2.0,True,Floor,5,0.93,0.88,0.83,0.01
5505,Centro,Entire rental unit,Entire home/apt,3.0,321.0,3.7,True,Floor,4,0.76,0.83,0.96,0.01
5506,Ciudad Lineal,Entire loft,Entire home/apt,2.0,184.0,2.0,True,Floor,3,0.51,0.57,0.83,0.01
5507,San Blas - Canillejas,Entire condo,Entire home/apt,1.0,83.0,1.0,False,House,4,0.74,0.71,0.33,0.0
5508,Carabanchel,Entire rental unit,Entire home/apt,2.0,74.0,4.0,True,House,5,0.94,0.54,0.87,0.01
5509,Carabanchel,Entire rental unit,Entire home/apt,2.0,74.0,4.0,True,Floor,4,0.67,0.84,0.67,0.01
5510,Latina,Private room in rental unit,Private room,1.0,50.0,1.0,False,Room,1,0.13,0.5,0.83,0.0
5511,Barajas,Entire rental unit,Entire home/apt,0.0,86.0,2.0,False,Floor,4,0.71,0.78,0.81,0.01
5512,Centro,Entire rental unit,Entire home/apt,2.0,149.0,3.9,True,Floor,4,0.71,0.72,0.89,0.01
5513,Centro,Entire rental unit,Entire home/apt,3.0,222.0,3.8,False,House,3,0.41,0.37,0.92,0.01
5514,TetuÃ¡n,Entire rental unit,Entire home/apt,1.0,112.0,4.2,True,Floor,3,0.52,0.85,0.86,0.01
5515,Centro,Private room in condo,Private room,1.0,84.0,2.0,False,Room,5,0.97,0.56,0.92,0.01
5516,Centro,Private room in home,Private room,1.0,97.0,2.0,False,Room,2,0.35,0.79,0.84,0.01
5517,ChamartÃ­n,Private room in rental unit,Private room,1.0,38.0,1.0,False,Room,2,0.39,0.59,0.92,0.0
5518,Retiro,Entire rental unit,Entire home/apt,2.0,184.0,1.0,False,House,2,0.32,0.38,0.71,0.0
5519,TetuÃ¡n,Entire rental unit,Entire home/apt,1.0,112.0,4.2,True,House,4,0.73,0.67,0.62,0.01
5520,TetuÃ¡n,Entire rental unit,Entire home/apt,1.0,121.0,4.2,True,House,4,0.63,0.5,0.91,0.01
5521,Centro,Entire rental unit,Entire home/apt,4.0,272.0,2.1,True,Floor,4,0.79,0.81,0.83,0.01
5522,Centro,Entire rental unit,Entire home/apt,0.0,95.0,4.7,False,Floor,4,0.75,0.67,0.97,0.01
5523,Centro,Entire rental unit,Entire home/apt,1.0,84.0,4.4,True,House,4,0.66,0.86,0.4,0.01
5524,Salamanca,Entire rental unit,Entire home/apt,3.0,420.0,2.0,False,Floor,4,0.62,0.47,0.84,0.01
5525,Centro,Entire rental unit,Entire home/apt,2.0,107.0,3.0,False,Floor,5,0.92,0.55,0.94,0.01
5526,Moncloa - Aravaca,Entire rental unit,Entire home/apt,1.0,134.0,33.7,True,Floor,4,0.61,0.72,0.49,0.09
5527,ChamartÃ­n,Entire rental unit,Entire home/apt,2.0,151.0,36.3,True,House,2,0.22,0.8,0.91,0.1
5528,Salamanca,Entire rental unit,Entire home/apt,1.0,65.0,5.0,False,Floor,5,0.84,0.52,0.99,0.01
5529,Centro,Private room in rental unit,Private room,1.0,68.0,2.0,False,Room,5,0.9,0.55,0.95,0.01
5530,Latina,Private room in rental unit,Private room,1.0,25.0,1.0,False,Room,3,0.53,0.88,0.84,0.0
5531,Centro,Entire rental unit,Entire home/apt,2.0,82.0,3.0,True,Floor,5,0.91,0.57,0.96,0.01
5532,Puente de Vallecas,Private room in rental unit,Private room,1.0,37.0,32.0,False,Room,3,0.58,0.72,0.96,0.09
5533,Centro,Private room in rental unit,Private room,1.0,53.0,2.0,False,Room,3,0.59,0.53,0.85,0.01
5534,Centro,Entire rental unit,Entire home/apt,0.0,94.0,5.3,True,House,5,0.92,0.53,0.68,0.01
5535,Centro,Entire rental unit,Entire home/apt,1.0,81.0,27.4,True,Floor,5,0.89,0.64,0.84,0.08
5536,Retiro,Private room in rental unit,Private room,1.0,84.0,3.2,True,Room,2,0.35,0.74,0.81,0.01
5537,Retiro,Private room in rental unit,Private room,1.0,83.0,3.2,True,Room,4,0.61,0.51,0.88,0.01
5538,Centro,Entire rental unit,Entire home/apt,2.0,157.0,4.7,False,Floor,4,0.79,0.86,0.9,0.01
5539,ChamberÃ­,Entire rental unit,Entire home/apt,1.0,79.0,33.7,True,Floor,1,0.13,0.83,0.39,0.09
5540,ChamberÃ­,Private room in rental unit,Private room,1.0,47.0,1.0,True,Room,5,0.82,0.9,0.89,0.0
5541,Centro,Entire rental unit,Entire home/apt,1.0,78.0,2.0,True,House,4,0.77,0.75,0.85,0.01
5542,Usera,Private room in rental unit,Private room,1.0,30.0,11.8,False,Room,3,0.43,0.41,0.85,0.03
5543,Centro,Entire rental unit,Entire home/apt,2.0,105.0,6.0,False,Floor,4,0.77,0.9,0.97,0.02
5544,Centro,Entire rental unit,Entire home/apt,3.0,144.0,1.3,True,House,4,0.79,0.72,0.85,0.0
5545,Centro,Entire rental unit,Entire home/apt,1.0,103.0,1.4,True,Floor,4,0.78,0.42,0.93,0.0
5546,ChamberÃ­,Entire condo,Entire home/apt,1.0,101.0,3.9,False,House,5,0.88,0.78,0.49,0.01
5547,Centro,Entire loft,Entire home/apt,0.0,134.0,1.0,True,Floor,5,0.88,0.9,0.88,0.0
5548,Latina,Entire condo,Entire home/apt,1.0,73.0,1.3,False,House,4,0.73,0.77,0.95,0.0
5549,Retiro,Entire rental unit,Entire home/apt,2.0,248.0,9.0,True,Floor,4,0.78,0.36,0.96,0.02
5550,TetuÃ¡n,Entire rental unit,Entire home/apt,3.0,77.0,28.7,True,House,3,0.54,0.52,0.98,0.08
5551,ChamberÃ­,Private room in loft,Private room,0.0,180.0,29.8,True,Room,1,0.03,0.56,0.7,0.08
5552,Salamanca,Entire rental unit,Entire home/apt,2.0,224.0,5.3,True,House,3,0.51,0.6,0.89,0.01
5553,Salamanca,Entire rental unit,Entire home/apt,2.0,224.0,5.3,True,Floor,3,0.45,0.72,0.92,0.01
5554,Salamanca,Entire rental unit,Entire home/apt,1.0,211.0,5.3,True,Floor,5,0.92,0.74,0.98,0.01
5555,Salamanca,Entire rental unit,Entire home/apt,2.0,224.0,5.3,True,Floor,5,0.86,0.54,0.82,0.01
5556,TetuÃ¡n,Entire rental unit,Entire home/apt,2.0,133.0,31.0,True,House,3,0.49,0.37,0.89,0.08
5557,Centro,Entire serviced apartment,Entire home/apt,4.0,314.0,1.7,True,Room,3,0.53,0.8,0.98,0.0
5558,Centro,Entire serviced apartment,Entire home/apt,3.0,211.0,2.8,True,Room,4,0.64,0.54,0.49,0.01
5559,ChamberÃ­,Entire rental unit,Entire home/apt,1.0,136.0,3.8,True,Floor,3,0.57,0.33,0.42,0.01
5560,Centro,Entire rental unit,Entire home/apt,1.0,84.0,30.0,False,Floor,5,0.87,0.65,0.96,0.08
5561,ChamberÃ­,Entire rental unit,Entire home/apt,1.0,128.0,6.8,True,Floor,4,0.77,0.35,1.0,0.02
5562,ChamberÃ­,Entire rental unit,Entire home/apt,2.0,166.0,33.7,True,Floor,3,0.44,0.35,0.51,0.09
5563,Arganzuela,Entire rental unit,Entire home/apt,1.0,97.0,2.0,True,House,2,0.35,0.59,0.89,0.01
5564,TetuÃ¡n,Entire rental unit,Entire home/apt,1.0,178.0,1.6,True,Floor,5,0.96,0.92,0.86,0.0
5565,Hortaleza,Entire rental unit,Entire home/apt,3.0,112.0,1.5,True,House,3,0.42,0.46,0.92,0.0
5566,TetuÃ¡n,Entire rental unit,Entire home/apt,1.0,78.0,4.7,False,House,4,0.71,0.9,0.9,0.01
5567,ChamartÃ­n,Entire rental unit,Entire home/apt,1.0,107.0,33.7,True,House,2,0.38,0.53,0.93,0.09
5568,Salamanca,Entire rental unit,Entire home/apt,3.0,220.0,4.7,False,Floor,3,0.51,0.32,0.95,0.01
5569,Centro,Private room in rental unit,Private room,1.0,48.0,3.0,True,Room,5,0.84,0.9,0.94,0.01
5570,Centro,Entire rental unit,Entire home/apt,2.0,137.0,6.8,True,Floor,3,0.46,0.36,0.82,0.02
5571,Centro,Entire rental unit,Entire home/apt,1.0,123.0,6.0,True,Floor,1,0.04,0.65,0.81,0.02
5572,Centro,Entire rental unit,Entire home/apt,0.0,113.0,1.0,True,Floor,4,0.61,0.35,0.91,0.0
5573,Puente de Vallecas,Entire rental unit,Entire home/apt,1.0,73.0,1.3,False,House,5,0.87,0.62,0.9,0.0
5574,Salamanca,Entire rental unit,Entire home/apt,1.0,120.0,33.7,True,Floor,4,0.65,0.31,0.93,0.09
5575,Centro,Entire condo,Entire home/apt,1.0,128.0,2.0,False,House,2,0.35,0.32,0.4,0.01
5576,Puente de Vallecas,Entire loft,Entire home/apt,1.0,54.0,3.0,False,Floor,5,0.93,0.85,0.68,0.01
5577,Centro,Entire rental unit,Entire home/apt,1.0,113.0,3.0,False,House,4,0.65,0.36,0.62,0.01
5578,Arganzuela,Entire rental unit,Entire home/apt,2.0,114.0,26.2,True,Floor,5,0.94,0.61,0.82,0.07
5579,Latina,Entire rental unit,Entire home/apt,3.0,100.0,2.0,True,Floor,5,0.84,0.82,0.75,0.01
5580,Moncloa - Aravaca,Entire rental unit,Entire home/apt,2.0,132.0,1.0,True,Floor,5,0.82,0.74,0.9,0.0
5581,Salamanca,Entire rental unit,Entire home/apt,2.0,247.0,5.3,True,Floor,4,0.72,0.78,0.92,0.01
5582,Salamanca,Entire rental unit,Entire home/apt,2.0,240.0,5.3,True,House,3,0.44,0.57,0.93,0.01
5583,ChamberÃ­,Entire rental unit,Entire home/apt,1.0,123.0,31.0,True,House,5,0.97,0.81,0.39,0.08
5584,Latina,Entire rental unit,Entire home/apt,1.0,71.0,1.3,False,Floor,5,0.88,0.88,0.9,0.0
5585,ChamartÃ­n,Private room in casa particular,Private room,1.0,49.0,1.0,True,Room,5,0.88,0.55,0.59,0.0
5586,Centro,Private room in rental unit,Private room,1.0,75.0,3.8,True,Room,3,0.45,0.83,0.86,0.01
5587,Centro,Private room in rental unit,Private room,1.0,67.0,3.8,True,Room,2,0.38,0.45,0.94,0.01
5588,Centro,Private room in rental unit,Private room,1.0,51.0,3.8,True,Room,3,0.52,0.48,0.97,0.01
5589,Salamanca,Entire rental unit,Entire home/apt,2.0,238.0,5.3,True,House,4,0.73,0.64,0.72,0.01
5590,Salamanca,Entire rental unit,Entire home/apt,2.0,235.0,5.3,True,Floor,4,0.66,0.43,0.93,0.01
5591,Salamanca,Entire rental unit,Entire home/apt,2.0,224.0,5.3,True,House,5,0.89,0.8,0.77,0.01
5592,Salamanca,Entire rental unit,Entire home/apt,2.0,224.0,5.3,True,House,4,0.67,0.42,0.87,0.01
5593,Usera,Private room in rental unit,Private room,1.0,39.0,1.0,False,Room,1,0.14,0.51,0.9,0.0
5594,Centro,Entire rental unit,Entire home/apt,1.0,95.0,4.1,True,House,4,0.63,0.49,0.86,0.01
5595,Retiro,Entire rental unit,Entire home/apt,2.0,109.0,4.0,True,Floor,5,0.99,0.93,0.42,0.01
5596,Centro,Entire rental unit,Entire home/apt,3.0,176.0,2.0,False,Floor,5,0.85,0.34,0.77,0.01
5597,Centro,Entire rental unit,Entire home/apt,2.0,122.0,2.0,False,Floor,4,0.67,0.8,0.89,0.01
5598,Centro,Entire loft,Entire home/apt,0.0,125.0,1.0,True,Floor,4,0.75,0.57,0.53,0.0
5599,Centro,Entire loft,Entire home/apt,0.0,138.0,1.0,True,Floor,4,0.64,0.73,0.82,0.0
5600,Latina,Private room in rental unit,Private room,1.0,33.0,3.0,True,Room,3,0.42,0.7,0.92,0.01
5601,Centro,Entire rental unit,Entire home/apt,2.0,93.0,2.0,True,House,1,0.05,0.53,0.99,0.01
5602,Barajas,Private room in casa particular,Private room,1.0,54.0,1.0,False,Room,5,0.93,0.73,0.99,0.0
5603,Centro,Entire rental unit,Entire home/apt,1.0,115.0,5.8,True,Floor,5,0.83,0.34,0.89,0.02
5604,San Blas - Canillejas,Private room in rental unit,Private room,1.0,32.0,1.4,False,Room,3,0.59,0.46,0.86,0.0
5605,TetuÃ¡n,Entire rental unit,Entire home/apt,1.0,92.0,1.1,True,House,4,0.76,0.8,0.92,0.0
5606,Retiro,Entire rental unit,Entire home/apt,2.0,146.0,3.0,False,House,1,0.19,0.57,0.96,0.01
5607,ChamberÃ­,Entire rental unit,Entire home/apt,2.0,146.0,40.8,True,House,4,0.66,0.8,0.83,0.11
5608,ChamartÃ­n,Entire rental unit,Entire home/apt,2.0,103.0,4.0,True,Floor,4,0.69,0.64,0.98,0.01
5609,Centro,Entire rental unit,Entire home/apt,1.0,180.0,19.2,False,House,5,0.9,0.5,0.36,0.05
5610,Centro,Private room in rental unit,Private room,1.0,118.0,1.0,False,Room,1,0.06,0.42,0.53,0.0
5611,Carabanchel,Entire rental unit,Entire home/apt,0.0,76.0,3.6,True,Floor,5,0.99,0.31,0.87,0.01
5612,Salamanca,Entire loft,Entire home/apt,2.0,79.0,60.0,False,Floor,4,0.78,0.69,0.99,0.16
5613,San Blas - Canillejas,Entire rental unit,Entire home/apt,2.0,95.0,2.0,False,Floor,5,0.95,0.57,0.83,0.01
5614,TetuÃ¡n,Entire rental unit,Entire home/apt,2.0,129.0,36.0,True,Floor,5,0.96,0.63,0.92,0.1
5615,Carabanchel,Private room,Private room,1.0,36.0,1.0,False,Room,2,0.32,0.54,0.93,0.0
5616,Centro,Entire rental unit,Entire home/apt,1.0,105.0,4.1,True,House,4,0.75,0.66,0.82,0.01
5617,Centro,Entire rental unit,Entire home/apt,2.0,161.0,4.6,True,Floor,5,1.0,0.43,0.89,0.01
5618,Carabanchel,Entire rental unit,Entire home/apt,0.0,80.0,3.6,True,House,4,0.64,0.39,0.97,0.01
5619,Centro,Entire rental unit,Entire home/apt,2.0,102.0,4.5,True,Floor,2,0.24,0.89,1.0,0.01
5620,San Blas - Canillejas,Entire loft,Entire home/apt,2.0,70.0,2.8,True,Floor,4,0.76,0.5,0.86,0.01
5621,Centro,Entire rental unit,Entire home/apt,1.0,108.0,1.0,True,House,3,0.41,0.34,0.9,0.0
5622,Carabanchel,Private room in rental unit,Private room,1.0,42.0,30.0,True,Room,4,0.63,0.48,0.99,0.08
5623,Retiro,Entire rental unit,Entire home/apt,3.0,178.0,33.7,True,Floor,5,0.95,0.82,0.85,0.09
5624,Arganzuela,Entire rental unit,Entire home/apt,0.0,106.0,2.0,False,House,1,0.05,0.34,0.94,0.01
5625,Retiro,Entire rental unit,Entire home/apt,1.0,99.0,2.0,False,Floor,5,0.96,0.81,0.87,0.01
5626,ChamberÃ­,Private room in rental unit,Private room,1.0,19.0,60.0,False,Room,4,0.69,0.53,0.85,0.16
5627,Carabanchel,Private room in rental unit,Private room,1.0,39.0,2.0,False,Room,4,0.71,0.31,0.94,0.01
5628,ChamartÃ­n,Entire rental unit,Entire home/apt,1.0,123.0,3.5,True,Floor,2,0.37,0.31,0.87,0.01
5629,Arganzuela,Private room in rental unit,Private room,1.0,69.0,30.0,True,Room,3,0.49,0.47,0.95,0.08
5630,Centro,Entire rental unit,Entire home/apt,1.0,84.0,4.1,True,House,4,0.72,0.49,0.82,0.01
5631,ChamberÃ­,Private room in rental unit,Private room,1.0,19.0,58.4,False,Room,2,0.32,0.6,0.88,0.16
5632,Centro,Entire rental unit,Entire home/apt,1.0,95.0,3.0,False,House,4,0.71,0.82,0.44,0.01
5633,Hortaleza,Entire rental unit,Entire home/apt,2.0,68.0,30.0,False,Floor,2,0.25,0.44,0.82,0.08
5634,Centro,Entire rental unit,Entire home/apt,2.0,153.0,30.0,True,House,2,0.4,0.72,0.88,0.08
5635,Centro,Entire rental unit,Entire home/apt,1.0,98.0,4.1,True,House,4,0.62,0.31,0.88,0.01
5636,Centro,Entire rental unit,Entire home/apt,1.0,83.0,4.1,True,Floor,4,0.79,0.89,0.6,0.01
5637,Usera,Private room in home,Private room,1.0,41.0,5.2,False,Room,4,0.67,0.32,0.84,0.01
5638,Centro,Entire rental unit,Entire home/apt,4.0,291.0,4.6,False,Floor,1,0.03,0.91,0.68,0.01
5639,Centro,Entire home,Entire home/apt,1.0,75.0,2.0,False,House,4,0.68,0.49,0.98,0.01
5640,Carabanchel,Entire rental unit,Entire home/apt,1.0,73.0,1.0,True,Floor,4,0.78,0.83,0.91,0.0
5641,Centro,Entire rental unit,Entire home/apt,3.0,190.0,3.8,True,House,5,0.93,0.35,0.77,0.01
5642,Centro,Entire rental unit,Entire home/apt,0.0,113.0,1.4,True,Floor,5,0.95,0.31,0.92,0.0
